source,kind,score,query_image,candidate_image,inliers,matches,geometry_available
armenian_local,true_match,1.0280950918793679,data/datasets/armenian/images/kond_1995_grigor_aghasyan.JPG,data/datasets/armenian/images/kond_1995_grigor_aghasyan.JPG,2500,2500,True
armenian_local,true_match,1.028737040311098,data/datasets/armenian/images/our_district_1987_grigor_aghasyan.JPG,data/datasets/armenian/images/our_district_1987_grigor_aghasyan.JPG,2500,2500,True
armenian_local,true_match,1.028947144895792,data/datasets/armenian/images/old_yerevan_grigor_aghasyan.JPG,data/datasets/armenian/images/old_yerevan_grigor_aghasyan.JPG,2500,2500,True
armenian_local,true_match,1.028935353308916,"data/datasets/armenian/images/grigor_aghasyan_self-portrait,1991.JPG","data/datasets/armenian/images/grigor_aghasyan_self-portrait,1991.JPG",2500,2500,True
armenian_local,true_match,1.0287182927131653,data/datasets/armenian/images/hovhannes_alkhazyan_at_the_city_wall.JPG,data/datasets/armenian/images/hovhannes_alkhazyan_at_the_city_wall.JPG,2500,2500,True
armenian_local,true_match,1.0287185002863408,data/datasets/armenian/images/hovhvannes_alkhazyan_corner_of_a_market.JPG,data/datasets/armenian/images/hovhvannes_alkhazyan_corner_of_a_market.JPG,2500,2500,True
armenian_local,true_match,1.0294292226433754,data/datasets/armenian/images/hovhannes_alkhazyan_near_the_spring.JPG,data/datasets/armenian/images/hovhannes_alkhazyan_near_the_spring.JPG,2500,2500,True
armenian_local,true_match,1.029314256608486,data/datasets/armenian/images/hovhannes_alkhazyan_province.study.JPG,data/datasets/armenian/images/hovhannes_alkhazyan_province.study.JPG,2500,2500,True
armenian_local,true_match,1.0279487934708595,data/datasets/armenian/images/I616503.jpg,data/datasets/armenian/images/I616503.jpg,2427,2427,True
armenian_local,true_match,1.0292109794914723,data/datasets/armenian/images/Աշնանային մառախլապատ օր.jpeg,data/datasets/armenian/images/Աշնանային մառախլապատ օր.jpeg,2247,2247,True
armenian_local,true_match,1.0286690932512284,data/datasets/armenian/images/Արագած.jpeg,data/datasets/armenian/images/Արագած.jpeg,2214,2214,True
armenian_local,true_match,1.0282429027557374,data/datasets/armenian/images/ԳԻՇԵՐԱՅԻՆ ԲՆԱՆԿԱՐ.jpeg,data/datasets/armenian/images/ԳԻՇԵՐԱՅԻՆ ԲՆԱՆԿԱՐ.jpeg,1395,1395,True
armenian_local,true_match,1.0282569926977159,data/datasets/armenian/images/ԳԻՍԱՍՏՂ.jpeg,data/datasets/armenian/images/ԳԻՍԱՍՏՂ.jpeg,1853,1853,True
armenian_local,true_match,1.0284859462082385,data/datasets/armenian/images/Եգիպտական դիմակներ.jpeg,data/datasets/armenian/images/Եգիպտական դիմակներ.jpeg,1423,1423,True
armenian_local,true_match,1.0287353247404099,data/datasets/armenian/images/ԵրԵՎանյան բակ գարնանը.jpeg,data/datasets/armenian/images/ԵրԵՎանյան բակ գարնանը.jpeg,2474,2474,True
armenian_local,true_match,1.0290875387191774,data/datasets/armenian/images/ԻՆՔՆԱԴԻՄԱՆԿԱՐ.jpeg,data/datasets/armenian/images/ԻՆՔՆԱԴԻՄԱՆԿԱՐ.jpeg,2407,2407,True
armenian_local,true_match,1.0296105310320853,data/datasets/armenian/images/Ինքնադիմանկար- Երեք հասակ.jpeg,data/datasets/armenian/images/Ինքնադիմանկար- Երեք հասակ.jpeg,2336,2336,True
armenian_local,true_match,1.0285721166431905,data/datasets/armenian/images/Լ.Սարյանի դիմանկարը- Նկարչի կյանքից.jpeg,data/datasets/armenian/images/Լ.Սարյանի դիմանկարը- Նկարչի կյանքից.jpeg,2332,2332,True
armenian_local,true_match,1.0265780538320541,data/datasets/armenian/images/ԿՈՍՏԱՆԴՆԱՊՈԼԻՍԻ ՇՆԵՐԸ.jpeg,data/datasets/armenian/images/ԿՈՍՏԱՆԴՆԱՊՈԼԻՍԻ ՇՆԵՐԸ.jpeg,1822,1822,True
armenian_local,true_match,1.029742020070553,data/datasets/armenian/images/ՄՈՐ ԴԻՄԱՆԿԱՐԸ.jpeg,data/datasets/armenian/images/ՄՈՐ ԴԻՄԱՆԿԱՐԸ.jpeg,429,429,True
armenian_local,true_match,1.029546156823635,data/datasets/armenian/images/Մրգեր.jpeg,data/datasets/armenian/images/Մրգեր.jpeg,2471,2471,True
armenian_local,true_match,1.0288929012417793,data/datasets/armenian/images/ՊՈՒՐԱԿ ՍԱՄԲԵԿԻ ԱՓԻՆ.jpeg,data/datasets/armenian/images/ՊՈՒՐԱԿ ՍԱՄԲԵԿԻ ԱՓԻՆ.jpeg,2374,2374,True
armenian_local,true_match,1.029100248515606,data/datasets/armenian/images/Պարսկաստան.jpeg,data/datasets/armenian/images/Պարսկաստան.jpeg,1933,1933,True
armenian_local,true_match,1.0281847882270814,data/datasets/armenian/images/ՋՐՀՈՐԻ ՄՈՏ- ՇՈԳ ՕՐ.jpeg,data/datasets/armenian/images/ՋՐՀՈՐԻ ՄՈՏ- ՇՈԳ ՕՐ.jpeg,2388,2388,True
armenian_local,true_match,1.0289322170615196,data/datasets/armenian/images/ՍԵՐ- ՀԵՔԻԱԹ.jpeg,data/datasets/armenian/images/ՍԵՐ- ՀԵՔԻԱԹ.jpeg,2260,2260,True
armenian_local,true_match,1.029220625460148,data/datasets/armenian/images/Քայլող կինը.jpeg,data/datasets/armenian/images/Քայլող կինը.jpeg,1120,1120,True
armenian_local,hard_negative,0.6763154725730419,data/datasets/armenian/images/ivan-aivazovsky-sea-coast-at-night-near-the-beacon.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Impressionism/pericles-pantazis_lighthouse-of-marseille.jpg,0,0,True
armenian_local,hard_negative,0.7822618670761585,data/datasets/armenian/images/kerch-1839.jpg!PinterestSmall.jpg,data/datasets/armenian/images/odessa-1840.jpg!PinterestSmall.jpg,0,1,True
armenian_local,hard_negative,0.5720088397711516,data/datasets/armenian/images/portrait-of-vice-admiral-m-p-lazarev-1839.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Post_Impressionism/david-burliuk_marusia-by-the-sea-1949.jpg,5,10,True
armenian_local,hard_negative,0.8031661514937878,data/datasets/armenian/images/odessa-1840.jpg!PinterestSmall.jpg,data/datasets/armenian/images/kerch-1839.jpg!PinterestSmall.jpg,0,1,True
armenian_local,hard_negative,0.6509358182549476,data/datasets/armenian/images/the-bay-of-naples-at-moonlit-night-vesuvius-1840.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Impressionism/leon-dabo_moon-on-the-lake-1907.jpg,0,0,True
armenian_local,hard_negative,0.7547544521093369,data/datasets/armenian/images/lunar-night-on-capri-1841.jpg!PinterestSmall.jpg,data/datasets/armenian/images/battle-of-chios-on-24-june-1770-1848.jpg!PinterestSmall.jpg,0,2,True
armenian_local,hard_negative,0.6410360008478164,data/datasets/armenian/images/boat-ride-by-kumkapi-in-constantinople-1846.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Early_Renaissance/domenico-veneziano_the-miracle-of-st-zenobius-1448.jpg,4,8,True
armenian_local,hard_negative,0.6600130540132523,data/datasets/armenian/images/battle-of-cesme-at-night-1848.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Romanticism/victor-meirelles_o-combate-naval-do-riachuelo-1883.jpg,0,3,True
armenian_local,hard_negative,0.7659542852640152,data/datasets/armenian/images/portrait-of-i-lazarev-1851.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Realism/ivan-kramskoy_sophia.jpg,0,4,True
armenian_local,hard_negative,0.482152371481061,data/datasets/armenian/images/view-of-constantinople-1851.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Romanticism/franz-richard-unterberger_capri.jpg,0,2,True
armenian_local,hard_negative,0.6468814235925674,data/datasets/armenian/images/sunset-over-the-golden-horn-1866.jpg!PinterestSmall.jpg,data/datasets/armenian/images/the-bay-of-naples-at-moonlit-night-vesuvius-1840.jpg!PinterestSmall.jpg,0,2,True
armenian_local,hard_negative,0.5282829964905977,data/datasets/armenian/images/icebergs-in-the-atlantic-1870.jpg!PinterestSmall.jpg,data/datasets/armenian/images/pushkin-s-farewell-to-the-black-sea-1877.jpg!PinterestSmall.jpg,0,5,True
armenian_local,hard_negative,0.6990220285952091,data/datasets/armenian/images/st-petersburg-the-ferry-across-the-river-1870.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Realism/arkhip-kuindzhi_moonlight-night-on-the-river.jpg,0,0,True
armenian_local,hard_negative,0.6388926737010479,data/datasets/armenian/images/pushkin-s-farewell-to-the-black-sea-1877.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Romanticism/theodore-gericault_the-tempest.jpg,0,5,True
armenian_local,hard_negative,0.7604381392896176,data/datasets/armenian/images/persian-woman-1910.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Post_Impressionism/amrita-sher-gil_hill-women-1935.jpg,0,0,True
armenian_local,hard_negative,0.7331755033135414,data/datasets/armenian/images/portrait-of-the-poet-yeghishe-charents-1923.jpg!PinterestSmall.jpg,data/datasets/armenian/images/self-portrait-1909-1.jpg!PinterestSmall.jpg,0,2,True
armenian_local,hard_negative,0.7139816446602345,data/datasets/armenian/images/may-roses-1939.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Impressionism/pierre-auguste-renoir_roses-in-a-china-vase.jpg,0,4,True
armenian_local,hard_negative,0.6542007802426815,data/datasets/armenian/images/apricot-tree-in-blossom-1942.jpg!PinterestSmall.jpg,data/datasets/armenian/images/staten-island.jpg!PinterestSmall.jpg,0,2,True
armenian_local,hard_negative,0.6510573306679726,data/datasets/armenian/images/wild-poppies-1945.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Impressionism/nicolae-darascu_vase-with-flowers.jpg,4,8,True
armenian_local,hard_negative,0.8303850524127483,data/datasets/armenian/images/still-life-1953.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Post_Impressionism/paul-cezanne_still-life-with-curtain-and-flowered-pitcher-1895.jpg,0,2,True
armenian_local,hard_negative,0.7421727564930916,data/datasets/armenian/images/sevan-lake-1953.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Post_Impressionism/nicolae-tonitza_mangalia-beach.jpg,0,1,True
armenian_local,hard_negative,0.6134810182452202,data/datasets/armenian/images/church-karmravor-of-vii-century-1956.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Impressionism/lucia-demetriade-balacescu_mangalia-veche-1945.jpg,0,4,True
armenian_local,hard_negative,0.6593280071020127,data/datasets/armenian/images/village-ashnak-1957.jpg!PinterestSmall.jpg,data/datasets/armenian/images/ԳԻՇԵՐԱՅԻՆ ԲՆԱՆԿԱՐ.jpeg,0,0,True
armenian_local,hard_negative,0.7020798780024051,data/datasets/armenian/images/ararat-and-arch-charents-1958.jpg!PinterestSmall.jpg,data/datasets/armenian/images/dvin-excavations-1952.jpg!PinterestSmall.jpg,0,0,True
armenian_local,hard_negative,0.781981380134821,data/datasets/armenian/images/flowers-in-the-workshop-1958.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Realism/pyotr-konchalovsky_still-life-lilacs-1951.jpg,0,2,True
armenian_local,hard_negative,0.7007509504258632,data/datasets/armenian/images/portrait-of-catholicos-of-all-armenians-vazgen-i-1959.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Rococo/dmitry-levitzky_portrait-of-priest-peter-levitzky-1812.jpg,0,5,True
armenian_local,hard_negative,0.8452413958311081,data/datasets/armenian/images/portrait-of-mathematics-artashes-shahinyan-1960.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Post_Impressionism/tarsila-do-amaral_portrait-of-oswald-de-andrade-1922.jpg,4,9,True
armenian_local,hard_negative,0.7756390699744224,data/datasets/armenian/images/landscape-shirak-1962.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Post_Impressionism/asgrimur-jonsson_mt-str-tur-and-eir-ksj-kull-glacier-west-iceland-1948.jpg,0,3,True
armenian_local,hard_negative,0.7452410353720188,data/datasets/armenian/images/portrait-of-katarine-saryan-1963.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Post_Impressionism/pierre-bonnard_a-plate-of-figs-1921.jpg,0,7,True
armenian_local,hard_negative,0.747560004144907,data/datasets/armenian/images/minas-avetisyan-baking-bread.jpg,data/datasets/armenian/images/minas-avetisyan-beating-butter.jpg,0,5,True
armenian_local,hard_negative,0.6857916115224362,data/datasets/armenian/images/mother-s-portrait-1964.jpg!PinterestSmall.jpg,data/datasets/armenian/images/minas-avetisyan-baking-bread.jpg,0,0,True
armenian_local,hard_negative,0.7090424753725528,data/datasets/armenian/images/40441-b.jpg!PinterestSmall.jpg,data/datasets/armenian/images/bound-in-sleep.jpg!PinterestSmall.jpg,0,1,True
armenian_local,hard_negative,0.6959410770237446,data/datasets/armenian/images/89670-b.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Fauvism/boris-grigoriev_in-a-paris-cafe-1914.jpg,0,5,True
armenian_local,hard_negative,0.7390227918326855,data/datasets/armenian/images/40216-b.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Impressionism/rudolf-schweitzer-cumpana_la-un-pahar-1935.jpg,4,8,True
armenian_local,hard_negative,0.7143199104070663,data/datasets/armenian/images/meditation-my-family-1973.jpg!PinterestSmall.jpg,data/datasets/armenian/images/89670-b.jpg!PinterestSmall.jpg,0,5,True
armenian_local,hard_negative,0.7610042360424996,data/datasets/armenian/images/40312-b.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Abstract_Expressionism/jack-tworkov_weatherman.jpg,0,5,True
armenian_local,hard_negative,0.7993059255182743,data/datasets/armenian/images/21469-b.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Post_Impressionism/anita-malfatti_fernanda-de-castro-1922.jpg,0,3,True
armenian_local,hard_negative,0.7160230350494384,data/datasets/armenian/images/21458-b.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Impressionism/henri-catargi_still-life-with-guitar-and-fruit-1972.jpg,0,1,True
armenian_local,hard_negative,0.810686285495758,data/datasets/armenian/images/minas-avetisyan-portrait-of-a-girl.jpg,data/datasets/wikiart_raw/Post_Impressionism/anita-malfatti_fernanda-de-castro-1922.jpg,0,4,True
armenian_local,hard_negative,0.8227675251662732,data/datasets/armenian/images/untitled-self-portrait.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Expressionism/josef-albers_portrait-study-1918.jpg,0,1,True
armenian_local,hard_negative,0.6640969651937485,data/datasets/armenian/images/the-artist-with-his-mother-1936.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Abstract_Expressionism/jack-tworkov_red-robe-1947.jpg,0,4,True
armenian_local,hard_negative,0.5747054442763329,data/datasets/armenian/images/park-street-church.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Realism/ioannis-altamouras_port-of-elsinore.jpg,0,5,True
armenian_local,hard_negative,0.8202644544839859,data/datasets/armenian/images/hitler-invades-poland.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Abstract_Expressionism/audrey-flack_abstract-force-homage-to-franz-kline-1952.jpg,0,4,True
armenian_local,hard_negative,0.7644253446161747,data/datasets/armenian/images/portrait-of-azadoohi-liberty-miller.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Expressionism/chaim-soutine_self-portrait.jpg,0,0,True
armenian_local,hard_negative,0.6627752193808556,data/datasets/armenian/images/still-life-with-skull.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Expressionism/vela-zanetti_don-quijote-inmortal.jpg,0,0,True
armenian_local,hard_negative,0.7626315805315972,data/datasets/armenian/images/portrait-of-a-woman.jpg!PinterestSmall.jpg,data/datasets/armenian/images/21469-b.jpg!PinterestSmall.jpg,0,0,True
armenian_local,hard_negative,0.839777525216341,data/datasets/armenian/images/self-portrait-at-the-age-of-nine.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Expressionism/marie-laurencin_portrait-of-andr-salmon-1942.jpg,0,3,True
armenian_local,hard_negative,0.658493330180645,data/datasets/armenian/images/469d48130b1460723c524bf8f7f24bff.jpg!PinterestSmall.jpg,data/datasets/wikiart_raw/Pop_Art/jose-de-guimaraes_untitled.jpg,0,3,True
armenian_local,hard_negative,0.5599392102658749,data/datasets/armenian/images/afternoon-sun-1919.jpg,data/datasets/wikiart_raw/Impressionism/laszlo-mednyanszky_house-at-dusk-1910.jpg,4,8,True
armenian_local,hard_negative,0.7386697065830231,data/datasets/armenian/images/aurora-at-the-edge-of-a-river.jpg,data/datasets/wikiart_raw/Romanticism/william-turner_storm-clouds-sunset.jpg,0,7,True
armenian_local,hard_negative,0.7436342030763626,data/datasets/armenian/images/farmyard-scene.jpg,data/datasets/wikiart_raw/Post_Impressionism/maxime-maufra_the-ponce-paper-factory-on-the-edge-of-the-sathe-woods-1918.jpg,0,6,True
armenian_local,hard_negative,0.6928904168307781,data/datasets/armenian/images/house-on-the-lake-1923.jpg,data/datasets/armenian/images/sevan-lake-1953.jpg!PinterestSmall.jpg,7,25,True
armenian_local,hard_negative,0.7160533897578716,data/datasets/armenian/images/lake-sevan-by-night-1910.jpg,data/datasets/wikiart_raw/Post_Impressionism/frank-johnston_serenity-lake-of-the-woods-1922.jpg,6,17,True
armenian_local,hard_negative,0.7071452473104,data/datasets/armenian/images/leo-tolstoy-in-a-bright-field.jpg,data/datasets/wikiart_raw/Realism/isaac-levitan_in-the-forest-at-autumn-1894.jpg,4,9,True
armenian_local,hard_negative,0.7125644154846669,data/datasets/armenian/images/moonlit-river-bank-1896.jpg,data/datasets/wikiart_raw/Rococo/claude-lorrain_villagers-dancing.jpg,4,12,True
armenian_local,hard_negative,0.6584770251810551,data/datasets/armenian/images/mountain-landscape-with-horses.jpg,data/datasets/armenian/images/Աշնանային մառախլապատ օր.jpeg,4,11,True
armenian_local,hard_negative,0.7363789397478103,data/datasets/armenian/images/night-in-manglisi-1924.jpg,data/datasets/wikiart_raw/Impressionism/frits-thaulow_the-battle-of-arques-normandy.jpg,4,8,True
armenian_local,hard_negative,0.6323538875579834,data/datasets/armenian/images/our-lady-cathedral-of-ani-190.jpg,data/datasets/armenian/images/cathedral_of_ani_1900_gevorg_bashinjaghian.JPG,5,17,True
armenian_local,hard_negative,0.7220006555318832,data/datasets/armenian/images/walk-in-the-countryside-1917_Nam4CED.jpg,data/datasets/wikiart_raw/Impressionism/camille-pissarro_the-cabbage-of-pontoise-1882.jpg,4,11,True
armenian_local,hard_negative,0.7466512116789817,data/datasets/armenian/images/view-of-mount-ararat-1921.jpg,data/datasets/armenian/images/cornfield-in-an-open-armenian.jpg,0,5,True
armenian_local,hard_negative,0.6996020121872425,data/datasets/armenian/images/the-road-to-ararat-1897.jpg,data/datasets/armenian/images/dvin-excavations-1952.jpg!PinterestSmall.jpg,5,13,True
armenian_local,hard_negative,0.8520685809850693,data/datasets/armenian/images/still-life-painting-1916.jpg,data/datasets/wikiart_raw/Post_Impressionism/paul-cezanne_still-life-pitcher-and-fruit-1894.jpg,7,14,True
armenian_local,hard_negative,0.7046181829273701,data/datasets/armenian/images/sevan-1911.jpg,data/datasets/wikiart_raw/Symbolism/nicholas-roerich_study-of-a-shore-1923.jpg,0,3,True
armenian_local,hard_negative,0.6628511895239353,data/datasets/armenian/images/rocks_of_sevan_1926_gabriel_gyurjian.JPG,data/datasets/armenian/images/early_spring_1890_gevorg_bashinjaghian.JPG,0,5,True
armenian_local,hard_negative,0.6379317016899586,"data/datasets/armenian/images/tsaghkadzor_landscape,1925_gabriel_gyurjian.JPG",data/datasets/armenian/images/tillage_1918-20_hmayak_hakobian.JPG,7,9,True
armenian_local,hard_negative,0.7098222503066063,data/datasets/armenian/images/thepoetvahan_tekeyan_yervand_kochar.JPG,data/datasets/armenian/images/watchman_sedrak_rashmajyan.JPG,9,23,True
armenian_local,hard_negative,0.6026505427062512,data/datasets/armenian/images/still_life.horses_people_1930_yervand_kochar.JPG,data/datasets/armenian/images/negro.decorative_panel_georgy_yakulov.JPG,5,24,True
armenian_local,hard_negative,0.817135259360075,"data/datasets/armenian/images/family.generations,1925_yervand_kochar.JPG",data/datasets/wikiart_raw/Baroque/jacob-jordaens_education-of-jupiter.jpg,6,12,True
armenian_local,hard_negative,0.5777320405840873,data/datasets/armenian/images/the_execution_of_the_communists_in_tatev_1930_hakob_kojoyan.JPG,data/datasets/armenian/images/horses_1968_alexander_grigoryan.JPG,5,21,True
armenian_local,hard_negative,0.7527112807333469,"data/datasets/armenian/images/de_profundis,from_the_bottom_of_heart_1919_yervand_kochar.JPG",data/datasets/armenian/images/half-naked_women_arpenik_nalbandyan.JPG,6,17,True
armenian_local,hard_negative,0.7180806167423726,data/datasets/armenian/images/portrait_of_artist_levon_aslamazian_1919_yervand_kochar.JPG,"data/datasets/armenian/images/de_profundis,from_the_bottom_of_heart_1919_yervand_kochar.JPG",4,17,True
armenian_local,hard_negative,0.7347076682746411,data/datasets/armenian/images/woman_with_a_glass_1920_yervand_kochar.JPG,data/datasets/armenian/images/half-naked_women_arpenik_nalbandyan.JPG,0,4,True
armenian_local,hard_negative,0.7833293682336807,data/datasets/armenian/images/street_in_tabriz_1922_hakob_kojoyan.JPG,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/gregorio-lopes_prega-o-de-s-o-jo-o-baptista-1530.jpg,0,6,True
armenian_local,hard_negative,0.6732164193689824,data/datasets/armenian/images/dining-hall_in_tabriz_1922_hakob_kojoyan.JPG,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/gregorio-lopes_salom-apresentando-a-cabe-a-do-santo.jpg,4,8,True
armenian_local,hard_negative,0.6050470274686813,data/datasets/armenian/images/before_the_mirror_1928_georgy_yakulov.JPG,data/datasets/wikiart_raw/Post_Impressionism/anita-malfatti_la-rentr-e-1927.jpg,4,13,True
armenian_local,hard_negative,0.6939107902348042,"data/datasets/armenian/images/Poster_of_cafe_""pittoresque"",1917_georgy_yakulov.JPG",data/datasets/armenian/images/self-portrait_1970_varditer_karapetyan.JPG,8,31,True
armenian_local,hard_negative,0.6656572832167149,data/datasets/armenian/images/landscape_georgy_yakulov.JPG,data/datasets/armenian/images/the_field_with_sunflowers_1898_gevorg_bashinjaghian.JPG,0,4,True
armenian_local,hard_negative,0.75298983335495,data/datasets/armenian/images/portrait_of_panna_paskevich_georgy_yakulov.JPG,data/datasets/armenian/images/mother_1917_hovakim_hovhannissian.JPG,4,8,True
armenian_local,hard_negative,0.7603902460634708,data/datasets/armenian/images/monte_carlo_1913_georgy_yakulov.JPG,data/datasets/armenian/images/escape_from_harem_1889_vardges_sureniants.JPG,8,67,True
armenian_local,hard_negative,0.6082354258745909,data/datasets/armenian/images/churn_minas_avetisyan.JPG,data/datasets/armenian/images/minas-avetisyan-beating-butter.jpg,4,13,True
armenian_local,hard_negative,0.588972355723381,data/datasets/armenian/images/woman_with_tray_ruben_shanverdyan.JPG,data/datasets/wikiart_raw/Abstract_Expressionism/arthur-pinajian_untitled-1960.jpg,4,9,True
armenian_local,hard_negative,0.7012018975615502,data/datasets/armenian/images/horses_1968_alexander_grigoryan.JPG,data/datasets/wikiart_raw/Romanticism/john-singleton-copley_the-siege-and-relief-of-gibraltar-1783.jpg,0,6,True
armenian_local,hard_negative,0.5370738010108471,data/datasets/armenian/images/pastoral_clarinettist_1953_marcos_grigorian.JPG,data/datasets/wikiart_raw/Expressionism/vela-zanetti_self-portrait-1981.jpg,4,9,True
armenian_local,hard_negative,0.5963569086790085,data/datasets/armenian/images/still_life_1960_minas_avetisyan.JPG,data/datasets/wikiart_raw/Cubism/olga-rozanova_vase.jpg,4,11,True
armenian_local,hard_negative,0.6496259984374047,data/datasets/armenian/images/still_life_watermelon_1960_minas_avetisyan.JPG,data/datasets/wikiart_raw/Fauvism/walasse-ting_ladies-with-watermelons-1980.jpg,4,9,True
armenian_local,hard_negative,0.7789205259084702,data/datasets/armenian/images/hanging_sujukh_1964_hovsep_karalian.JPG,data/datasets/armenian/images/the_abandoned_1899_vardges.JPG,0,57,True
armenian_local,hard_negative,0.7734930191934108,data/datasets/armenian/images/mariam_1939_nikolay_tevosyan.JPG,data/datasets/armenian/images/head_of_a_woman_1944_nikolay_tevosyan.JPG,4,15,True
armenian_local,hard_negative,0.8118719579279423,data/datasets/armenian/images/head_of_a_woman_1944_nikolay_tevosyan.JPG,data/datasets/armenian/images/mariam_1939_nikolay_tevosyan.JPG,6,22,True
armenian_local,hard_negative,0.7542827813327313,data/datasets/armenian/images/still_life_with_a_yellow_pitcher_1946_grigor_mkrtichian.JPG,data/datasets/wikiart_raw/Post_Impressionism/henri-catargi_still-life-1972.jpg,0,2,True
armenian_local,hard_negative,0.6429927743971348,data/datasets/armenian/images/spandaryan_street_1941_sedrak_rashmajyan.JPG,data/datasets/wikiart_raw/Impressionism/iosif-iser_turci-la-cafenea-1925.jpg,0,6,True
armenian_local,hard_negative,0.7324820521473885,data/datasets/armenian/images/still_life_pears_and_peaches_1943_mariam_aslamazyan.JPG,data/datasets/wikiart_raw/Post_Impressionism/paul-cezanne_still-life-pitcher-and-fruit-1894.jpg,4,14,True
armenian_local,hard_negative,0.8140035323798657,data/datasets/armenian/images/half-naked_women_arpenik_nalbandyan.JPG,data/datasets/armenian/images/girl_with_a_basket_1942_arpenik_nalbandyan.JPG,10,77,True
armenian_local,hard_negative,0.7908962297439576,data/datasets/armenian/images/girl_with_a_basket_1942_arpenik_nalbandyan.JPG,data/datasets/armenian/images/half-naked_women_arpenik_nalbandyan.JPG,12,42,True
armenian_local,hard_negative,0.7295914669334889,data/datasets/armenian/images/yerevan_still_life_mher_abeghyan.JPG,data/datasets/wikiart_raw/Post_Impressionism/paul-cezanne_still-life-with-curtain-and-flowered-pitcher-1895.jpg,0,1,True
armenian_local,hard_negative,0.6989062987267971,data/datasets/armenian/images/carpet_weaver_hrachuhi_sedrak_rashmajyan.JPG,data/datasets/armenian/images/portrait_of_the_artist's_mother_1900_stepan_aghajanian.JPG,5,13,True
armenian_local,hard_negative,0.745719816237688,data/datasets/armenian/images/self-portrait_koryun_simonyan.JPG,"data/datasets/armenian/images/grigor_aghasyan_self-portrait,1991.JPG",4,9,True
armenian_local,hard_negative,0.6600770129263401,data/datasets/armenian/images/district_in_bucharest_bardugh_vardanyan.JPG,data/datasets/wikiart_raw/Baroque/hercules-seghers_panoramic-landscape.jpg,4,11,True
armenian_local,hard_negative,0.5648285242915153,data/datasets/armenian/images/shoemaker_bartugh_vardanyan.JPG,data/datasets/wikiart_raw/Cubism/maria-helena-vieira-da-silva_still-life-blue-1932.jpg,5,16,True
armenian_local,hard_negative,0.6130454000830651,data/datasets/armenian/images/workers_district.paris_1951_artavazd_berberian.JPG,data/datasets/wikiart_raw/Impressionism/antΓö£╨│Γö¼Γöénio-de-carvalho-da-silva-porto_na-ilha-de-capri-1877.jpg,0,4,True
armenian_local,hard_negative,0.67161500364542,data/datasets/armenian/images/portrait_of_a_kurd_1954_eduard_isabekyan.JPG,data/datasets/wikiart_raw/Impressionism/matej-sternen_primo-trubar.jpg,0,3,True
armenian_local,hard_negative,0.7421300177276134,data/datasets/armenian/images/khachatur_abovyan_in_the_heights_of_mount_ararat_1950_eduard_isabekyan.JPG,data/datasets/armenian/images/after_the_ball_1912_vahram_gayfedjian.JPG,10,68,True
armenian_local,hard_negative,0.6211325976252556,data/datasets/armenian/images/anahit_1956_grigor_khanjyan.JPG,data/datasets/wikiart_raw/Realism/paul-serusier_the-breton-weaver-1888.jpg,5,11,True
armenian_local,hard_negative,0.5666539641469717,data/datasets/armenian/images/aspiration_1960_hovhannes_zardaryan.JPG,data/datasets/armenian/images/portrait_of_panna_paskevich_georgy_yakulov.JPG,5,14,True
